Job name        : lfb-superadditive
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [SUPERADDITIVE]
[Benchmark] session started

[Setup] extracting task records... done.
[Setup] extracting station records... done.
[Setup] initialisation completed.
[   29] ANT-e [score: 4897.0, median singleton score: 35.0, visited nodes (%): 94.0, solving time (ms): 579.0, median approximation score: 0.0]
[   30] EDF [score: 4951.0, median singleton score: 37.0, visited nodes (%): 89.33332824707031, solving time (ms): 6.0, median approximation score: 1.0967742204666138]
[   30] BNT [score: 5186.0, median singleton score: 42.0, visited nodes (%): 80.0, solving time (ms): 341.0, median approximation score: 1.2041667103767395]
[   30] CTS [score: 15942.0, median singleton score: 127.0, visited nodes (%): 78.0, solving time (ms): 267.0, median approximation score: 3.4907407760620117]
[   30] ANT-e [score: 4474.0, median singleton score: 34.0, visited nodes (%): 89.33332824707031, solving time (ms): 546.0, median approximation score: 0.0]
[   31] EDF [score: 5415.0, median singleton score: 41.0, visited nodes (%): 91.33333587646484, solving time (ms): 6.0, median approximation score: 1.1111111640930176]
[   31] BNT [score: 5819.0, median singleton score: 49.5, visited nodes (%): 86.66666412353516, solving time (ms): 367.0, median approximation score: 1.2362318634986877]
[   31] CTS [score: 19712.0, median singleton score: 154.0, visited nodes (%): 87.33333587646484, solving time (ms): 264.0, median approximation score: 4.197368383407593]
[   31] ANT-e [score: 5157.0, median singleton score: 36.5, visited nodes (%): 92.0, solving time (ms): 553.0, median approximation score: 0.0]
[   32] EDF [score: 5701.0, median singleton score: 43.0, visited nodes (%): 92.66666412353516, solving time (ms): 6.0, median approximation score: 1.1076254844665527]
[   32] BNT [score: 6218.0, median singleton score: 49.0, visited nodes (%): 82.66666412353516, solving time (ms): 375.0, median approximation score: 1.2649122476577759]
[   32] CTS [score: 18855.0, median singleton score: 167.0, visited nodes (%): 77.33332824707031, solving time (ms): 339.0, median approximation score: 4.04411768913269]
[   32] ANT-e [score: 5239.0, median singleton score: 38.0, visited nodes (%): 93.33333587646484, solving time (ms): 560.0, median approximation score: 0.0]
[   33] EDF [score: 5551.0, median singleton score: 41.5, visited nodes (%): 94.66666412353516, solving time (ms): 6.0, median approximation score: 1.1225000023841858]
[   33] BNT [score: 5880.0, median singleton score: 49.0, visited nodes (%): 84.66667175292969, solving time (ms): 384.0, median approximation score: 1.2288690209388733]
[   33] CTS [score: 18972.0, median singleton score: 142.0, visited nodes (%): 86.0, solving time (ms): 279.0, median approximation score: 3.776620388031006]
[   33] ANT-e [score: 5106.0, median singleton score: 36.0, visited nodes (%): 94.66666412353516, solving time (ms): 574.0, median approximation score: 0.0]
[   34] EDF [score: 5525.0, median singleton score: 41.0, visited nodes (%): 92.66666412353516, solving time (ms): 6.0, median approximation score: 1.125]
[   34] BNT [score: 6123.0, median singleton score: 47.0, visited nodes (%): 86.66666412353516, solving time (ms): 375.0, median approximation score: 1.22991544008255]
[   34] CTS [score: 19395.0, median singleton score: 144.5, visited nodes (%): 85.33333587646484, solving time (ms): 271.0, median approximation score: 3.844348669052124]
[   34] ANT-e [score: 4972.0, median singleton score: 36.0, visited nodes (%): 92.66666412353516, solving time (ms): 576.0, median approximation score: 0.0]
[   35] EDF [score: 5695.0, median singleton score: 40.5, visited nodes (%): 96.0, solving time (ms): 6.0, median approximation score: 1.122200071811676]
[   35] BNT [score: 6120.0, median singleton score: 46.0, visited nodes (%): 86.0, solving time (ms): 389.0, median approximation score: 1.2419017553329468]
[   35] CTS [score: 19728.0, median singleton score: 158.0, visited nodes (%): 86.0, solving time (ms): 302.0, median approximation score: 4.015151500701904]
[   35] ANT-e [score: 5176.0, median singleton score: 36.0, visited nodes (%): 96.0, solving time (ms): 543.0, median approximation score: 0.0]
[   36] EDF [score: 5553.0, median singleton score: 41.0, visited nodes (%): 92.0, solving time (ms): 6.0, median approximation score: 1.1136363744735718]
[   36] BNT [score: 5810.0, median singleton score: 47.0, visited nodes (%): 84.0, solving time (ms): 366.0, median approximation score: 1.1927990913391113]
[   36] CTS [score: 18965.0, median singleton score: 155.0, visited nodes (%): 80.66666412353516, solving time (ms): 273.0, median approximation score: 4.05643892288208]
[   36] ANT-e [score: 5305.0, median singleton score: 36.0, visited nodes (%): 92.66666412353516, solving time (ms): 589.0, median approximation score: 0.0]
[   37] EDF [score: 5236.0, median singleton score: 39.0, visited nodes (%): 95.33332824707031, solving time (ms): 6.0, median approximation score: 1.1206395626068115]
